"location" "new_cases" "new_deaths"
"10537" "Haiti" 0 0
"10538" "Haiti" 0 0
"10539" "Haiti" 275 0
"10540" "Haiti" 0 0
"10541" "Haiti" 0 0
"10542" "Haiti" 0 0
"10543" "Haiti" 737 0
"10544" "Haiti" 0 0
"10545" "Haiti" 211 0
"10546" "Haiti" 87 0
"10547" "Haiti" 133 0
"10548" "Haiti" 102 3
"10549" "Haiti" 119 0
"10550" "Haiti" 90 0
"10551" "Haiti" 0 0
"10552" "Haiti" 0 0
"10553" "Haiti" 314 1
"10554" "Haiti" 0 0
"10555" "Haiti" 0 0
"10556" "Haiti" 0 0
"10557" "Haiti" 342 2
"10558" "Haiti" 106 90
"10559" "Haiti" 0 0
"10560" "Haiti" 0 0
"10561" "Haiti" 0 0
"10562" "Haiti" 122 0
"10563" "Haiti" 117 0
"10564" "Haiti" 47 2
"10565" "Haiti" 9 0
"10566" "Haiti" 19 1
"10567" "Haiti" 32 0
"10568" "Haiti" 0 0
"10569" "Haiti" 30 0
"10570" "Haiti" 14 0
"10571" "Haiti" 72 2
"10572" "Haiti" 66 0
"10573" "Haiti" 41 5
"10574" "Haiti" 0 0
"10575" "Haiti" 0 0
"10576" "Haiti" 64 5
"10577" "Haiti" 34 0
"10578" "Haiti" 27 0
"10579" "Haiti" 12 1
"10580" "Haiti" 37 0
"10581" "Haiti" 0 0
"10582" "Haiti" 4 0
"10583" "Haiti" 2 0
"10584" "Haiti" 0 0
"10585" "Haiti" 0 0
"10586" "Haiti" 8 0
"10587" "Haiti" 3 0
"10588" "Haiti" 29 0
"10589" "Haiti" 3 3
"10590" "Haiti" 0 0
"10591" "Haiti" 0 0
"10592" "Haiti" 15 2
"10593" "Haiti" 30 2
"10594" "Haiti" 3 0
"10595" "Haiti" 5 0
"10596" "Haiti" 8 0
"10597" "Haiti" 15 0
"10598" "Haiti" 0 0
"10599" "Haiti" 12 0
"10600" "Haiti" 5 0
"10601" "Haiti" 0 0
"10602" "Haiti" 0 0
"10603" "Haiti" 0 0
"10604" "Haiti" 0 0
"10605" "Haiti" 31 0
"10606" "Haiti" 2 0
"10607" "Haiti" 0 0
"10608" "Haiti" 0 0
"10609" "Haiti" 0 0
"10610" "Haiti" 0 0
"10611" "Haiti" 0 0
"10612" "Haiti" 18 6
"10613" "Haiti" 0 0
"10614" "Haiti" 16 0
"10615" "Haiti" 2 0
"10616" "Haiti" 0 0
"10617" "Haiti" 2 0
"10618" "Haiti" 0 0
"10619" "Haiti" 18 0
"10620" "Haiti" 0 0
"10621" "Haiti" 8 0
"10622" "Haiti" 0 0
"10623" "Haiti" 3 1
"10624" "Haiti" 7 1
"10625" "Haiti" 0 0
"10626" "Haiti" 1 0
"10627" "Haiti" 0 0
"10628" "Haiti" 0 0
"10629" "Haiti" 0 0
"10630" "Haiti" 8 0
"10631" "Haiti" 0 0
"10632" "Haiti" 0 0
"10633" "Haiti" 0 0
"10634" "Haiti" 21 0
"10635" "Haiti" 0 0
"10636" "Haiti" 0 0
"10637" "Haiti" 25 0
"10638" "Haiti" 0 0
"10639" "Haiti" 0 0
"10640" "Haiti" 0 0
"10641" "Haiti" 15 0
"10642" "Haiti" 0 0
"10643" "Haiti" 0 0
"10644" "Haiti" 35 0
"10645" "Haiti" 0 0
"10646" "Haiti" 0 0
"10647" "Haiti" 7 0
"10648" "Haiti" 0 0
"10649" "Haiti" 6 0
"10650" "Haiti" 0 0
"10651" "Haiti" 0 0
"10652" "Haiti" 0 0
"10653" "Haiti" 0 0
"10654" "Haiti" 4 0
"10655" "Haiti" 0 0
"10656" "Haiti" 0 0
"10657" "Haiti" 6 0
"10658" "Haiti" 0 0
"10659" "Haiti" 0 0
"10660" "Haiti" 0 0
"10661" "Haiti" 12 0
"10662" "Haiti" 0 0
"10663" "Haiti" 0 0
"10664" "Haiti" 9 0
"10665" "Haiti" 12 0
"10666" "Haiti" 0 0
"10667" "Haiti" 0 0
"10668" "Haiti" 0 0
"10669" "Haiti" 35 0
"10670" "Haiti" 0 0
"10671" "Haiti" 0 0
"10672" "Haiti" 0 0
"10673" "Haiti" 0 0
"10674" "Haiti" 19 0
"10675" "Haiti" 0 0
"10676" "Haiti" 18 0
"10677" "Haiti" 43 0
"10678" "Haiti" 13 0
"10679" "Haiti" 18 0
"10680" "Haiti" 0 0
"10681" "Haiti" 0 0
"10682" "Haiti" 0 0
"10683" "Haiti" 48 0
"10684" "Haiti" 23 0
"10685" "Haiti" 0 0
"10686" "Haiti" 41 2
"10687" "Haiti" 0 0
"10688" "Haiti" 0 0
"10689" "Haiti" 0 0
"10690" "Haiti" 30 0
"10691" "Haiti" 20 0
"10692" "Haiti" 0 0
"10693" "Haiti" 0 0
"10694" "Haiti" 0 0
"10695" "Haiti" 0 0
"10696" "Haiti" 61 0
"10697" "Haiti" 0 0
"10698" "Haiti" 111 0
"10699" "Haiti" 0 0
"10700" "Haiti" 22 0
"10701" "Haiti" 53 0
"10702" "Haiti" 0 0
"10703" "Haiti" 109 0
"10704" "Haiti" 60 0
"10705" "Haiti" 80 0
"10706" "Haiti" 0 0
"10707" "Haiti" 53 0
"10708" "Haiti" 0 0
"10709" "Haiti" 0 0
"10710" "Haiti" 74 0
"10711" "Haiti" 0 0
"10712" "Haiti" 90 0
"10713" "Haiti" 0 0
"10714" "Haiti" 0 0
"10715" "Haiti" 0 0
"10716" "Haiti" 0 0
"10717" "Haiti" 141 0
"10718" "Haiti" 72 0
"10719" "Haiti" 0 0
"10720" "Haiti" 90 0
"10721" "Haiti" 0 0
"10722" "Haiti" 33 0
"10723" "Haiti" 0 0
"10724" "Haiti" 0 0
"10725" "Haiti" 0 0
"10726" "Haiti" 28 1
"10727" "Haiti" 0 0
"10728" "Haiti" 0 0
"10729" "Haiti" 0 0
"10730" "Haiti" 0 0
"10731" "Haiti" 47 0
"10732" "Haiti" 45 0
"10733" "Haiti" 0 0
"10734" "Haiti" 0 0
"10735" "Haiti" 25 0
"10736" "Haiti" 15 0
"10737" "Haiti" 0 0
"10738" "Haiti" 9 0
"10739" "Haiti" 0 0
"10740" "Haiti" 24 0
"10741" "Haiti" 168 0
"10742" "Haiti" 0 0
"10743" "Haiti" 0 0
"10744" "Haiti" 0 0
"10745" "Haiti" 0 0
"10746" "Haiti" 113 0
"10747" "Haiti" 0 0
"10748" "Haiti" 0 0
"10749" "Haiti" 0 0
"10750" "Haiti" 126 0
"10751" "Haiti" 0 0
"10752" "Haiti" 0 0
"10753" "Haiti" 0 0
"10754" "Haiti" 0 0
"10755" "Haiti" 0 0
"10756" "Haiti" 0 0
"10757" "Haiti" 0 0
"10758" "Haiti" 0 0
"10759" "Haiti" 140 2
"10760" "Haiti" 151 0
"10761" "Haiti" 0 0
"10762" "Haiti" 139 1
"10763" "Haiti" 0 0
"10764" "Haiti" 162 0
"10765" "Haiti" 0 0
"10766" "Haiti" 86 0
"10767" "Haiti" 0 0
"10768" "Haiti" 0 0
"10769" "Haiti" 0 0
"10770" "Haiti" 87 0
"10771" "Haiti" 0 0
"10772" "Haiti" 0 0
"10773" "Haiti" 83 0
"10774" "Haiti" 0 0
"10775" "Haiti" 0 0
"10776" "Honduras" 16 1
"10777" "Honduras" 16 0
"10778" "Honduras" 27 0
"10779" "Honduras" 15 2
"10780" "Honduras" 29 4
"10781" "Honduras" 2 0
"10782" "Honduras" 31 3
"10783" "Honduras" 47 4
"10784" "Honduras" 3 1
"10785" "Honduras" 42 0
"10786" "Honduras" 4 7
"10787" "Honduras" 30 0
"10788" "Honduras" 7 0
"10789" "Honduras" 7 0
"10790" "Honduras" 31 1
"10791" "Honduras" 39 0
"10792" "Honduras" 10 1
"10793" "Honduras" 1 1
"10794" "Honduras" 4 0
"10795" "Honduras" 10 1
"10796" "Honduras" 12 5
"10797" "Honduras" 7 4
"10798" "Honduras" 16 6
"10799" "Honduras" 15 5
"10800" "Honduras" 15 0
"10801" "Honduras" 5 0
"10802" "Honduras" 17 0
"10803" "Honduras" 16 0
"10804" "Honduras" 9 1
"10805" "Honduras" 72 8
"10806" "Honduras" 36 4
"10807" "Honduras" 0 0
"10808" "Honduras" 34 2
"10809" "Honduras" 41 3
"10810" "Honduras" 36 2
"10811" "Honduras" 33 5
"10812" "Honduras" 33 4
"10813" "Honduras" 206 1
"10814" "Honduras" 45 6
"10815" "Honduras" 123 1
"10816" "Honduras" 92 10
"10817" "Honduras" 191 6
"10818" "Honduras" 224 6
"10819" "Honduras" 86 2
"10820" "Honduras" 59 1
"10821" "Honduras" 142 0
"10822" "Honduras" 128 8
"10823" "Honduras" 175 2
"10824" "Honduras" 63 10
"10825" "Honduras" 142 1
"10826" "Honduras" 105 4
"10827" "Honduras" 81 4
"10828" "Honduras" 152 4
"10829" "Honduras" 157 1
"10830" "Honduras" 0 0
"10831" "Honduras" 249 9
"10832" "Honduras" 273 11
"10833" "Honduras" 0 0
"10834" "Honduras" 473 13
"10835" "Honduras" 239 2
"10836" "Honduras" 212 6
"10837" "Honduras" 239 6
"10838" "Honduras" 112 2
"10839" "Honduras" 0 0
"10840" "Honduras" 342 5
"10841" "Honduras" 108 11
"10842" "Honduras" 160 5
"10843" "Honduras" 165 8
"10844" "Honduras" 163 9
"10845" "Honduras" 190 9
"10846" "Honduras" 91 5
"10847" "Honduras" 184 2
"10848" "Honduras" 172 8
"10849" "Honduras" 123 4
"10850" "Honduras" 485 9
"10851" "Honduras" 425 19
"10852" "Honduras" 309 4
"10853" "Honduras" 463 12
"10854" "Honduras" 323 4
"10855" "Honduras" 403 2
"10856" "Honduras" 320 10
"10857" "Honduras" 478 8
"10858" "Honduras" 643 6
"10859" "Honduras" 440 7
"10860" "Honduras" 519 6
"10861" "Honduras" 1048 9
"10862" "Honduras" 463 5
"10863" "Honduras" 587 32
"10864" "Honduras" 587 10
"10865" "Honduras" 628 12
"10866" "Honduras" 795 9
"10867" "Honduras" 628 45
"10868" "Honduras" 1013 8
"10869" "Honduras" 1075 0
"10870" "Honduras" 736 6
"10871" "Honduras" 740 12
"10872" "Honduras" 704 45
"10873" "Honduras" 858 49
"10874" "Honduras" 996 14
"10875" "Honduras" 805 24
"10876" "Honduras" 1022 10
"10877" "Honduras" 722 17
"10878" "Honduras" 763 21
"10879" "Honduras" 550 17
"10880" "Honduras" 406 10
"10881" "Honduras" 669 46
"10882" "Honduras" 530 21
"10883" "Honduras" 507 3
"10884" "Honduras" 489 15
"10885" "Honduras" 527 18
"10886" "Honduras" 930 18
"10887" "Honduras" 831 10
"10888" "Honduras" 878 22
"10889" "Honduras" 1048 34
"10890" "Honduras" 1042 9
"10891" "Honduras" 776 35
"10892" "Honduras" 734 53
"10893" "Honduras" 757 18
"10894" "Honduras" 800 5
"10895" "Honduras" 657 50
"10896" "Honduras" 879 37
"10897" "Honduras" 838 18
"10898" "Honduras" 465 50
"10899" "Honduras" 719 48
"10900" "Honduras" 484 45
"10901" "Honduras" 482 53
"10902" "Honduras" 588 25
"10903" "Honduras" 671 31
"10904" "Honduras" 512 9
"10905" "Honduras" 597 7
"10906" "Honduras" 505 16
"10907" "Honduras" 799 23
"10908" "Honduras" 657 23
"10909" "Honduras" 610 19
"10910" "Honduras" 608 11
"10911" "Honduras" 481 19
"10912" "Honduras" 418 11
"10913" "Honduras" 531 9
"10914" "Honduras" 254 18
"10915" "Honduras" 385 9
"10916" "Honduras" 425 6
"10917" "Honduras" 512 19
"10918" "Honduras" 523 8
"10919" "Honduras" 493 8
"10920" "Honduras" 675 10
"10921" "Honduras" 628 15
"10922" "Honduras" 521 11
"10923" "Honduras" 562 13
"10924" "Honduras" 602 11
"10925" "Honduras" 528 11
"10926" "Honduras" 968 29
"10927" "Honduras" 398 20
"10928" "Honduras" 772 44
"10929" "Honduras" 1020 56
"10930" "Honduras" 1141 24
"10931" "Honduras" 835 15
"10932" "Honduras" 529 16
"10933" "Honduras" 840 15
"10934" "Honduras" 755 15
"10935" "Honduras" 757 36
"10936" "Honduras" 632 30
"10937" "Honduras" 640 30
"10938" "Honduras" 554 22
"10939" "Honduras" 412 1
"10940" "Honduras" 50 16
"10941" "Honduras" 404 11
"10942" "Honduras" 379 10
"10943" "Honduras" 205 5
"10944" "Honduras" 247 9
"10945" "Honduras" 1087 7
"10946" "Honduras" 653 14
"10947" "Honduras" 831 8
"10948" "Honduras" 0 0
"10949" "Honduras" 1040 15
"10950" "Honduras" 460 20
"10951" "Honduras" 491 24
"10952" "Honduras" 532 20
"10953" "Honduras" 473 18
"10954" "Honduras" 459 20
"10955" "Honduras" 231 2
"10956" "Honduras" 369 16
"10957" "Honduras" 518 27
"10958" "Honduras" 647 22
"10959" "Honduras" 708 17
"10960" "Honduras" 0 0
"10961" "Honduras" 989 13
"10962" "Honduras" 561 22
"10963" "Honduras" 802 30
"10964" "Honduras" 698 27
"10965" "Honduras" 671 6
"10966" "Honduras" 519 13
"10967" "Honduras" 841 23
"10968" "Honduras" 391 11
"10969" "Honduras" 642 14
"10970" "Honduras" 354 19
"10971" "Honduras" 656 11
"10972" "Honduras" 880 15
"10973" "Honduras" 594 12
"10974" "Honduras" 935 8
"10975" "Honduras" 332 9
"10976" "Honduras" 439 7
"10977" "Honduras" 606 5
"10978" "Honduras" 631 19
"10979" "Honduras" 602 4
"10980" "Honduras" 903 7
"10981" "Honduras" 831 5
"10982" "Honduras" 956 8
"10983" "Honduras" 851 6
"10984" "Honduras" 846 14
"10985" "Honduras" 431 8
"10986" "Honduras" 0 0
"10987" "Honduras" 1215 13
"10988" "Honduras" 490 6
"10989" "Honduras" 752 10
"10990" "Honduras" 657 6
"10991" "Honduras" 576 13
"10992" "Honduras" 951 9
"10993" "Honduras" 738 8
"10994" "Honduras" 0 0
"10995" "Honduras" 1324 6
"10996" "Honduras" 193 13
"10997" "Honduras" 283 18
"10998" "Honduras" 436 24
"10999" "Honduras" 223 6
"11000" "Honduras" 229 5
"11001" "Honduras" 465 4
"11002" "Honduras" 0 0
"11003" "Honduras" 532 20
"11004" "Honduras" 231 15
"11005" "Honduras" 365 17
"11006" "Honduras" 299 7
"11007" "Honduras" 611 16
"11008" "Honduras" 476 2
"11009" "Honduras" 547 1
"11010" "Honduras" 137 16
"11011" "Honduras" 249 0
"11012" "Honduras" 0 0
"11013" "Honduras" 0 0
"11014" "Honduras" 63 14
"11015" "Honduras" 884 4
"11016" "Honduras" 0 0
"11017" "Honduras" 776 12
"11018" "Honduras" 0 0
"11019" "Honduras" 905 19
"11020" "Honduras" 565 4
"11021" "Honduras" 453 7
"11022" "Honduras" 379 6
"11023" "Honduras" 375 4
"11024" "Honduras" 365 9
"11025" "Honduras" 0 0
"11026" "Honduras" 891 12
"11027" "Honduras" 616 8
"11028" "Honduras" 0 0
"11029" "Honduras" 200 3
"11030" "Honduras" 1063 5
"11031" "Honduras" 0 0
"11032" "Honduras" 684 4
"11033" "Honduras" 1085 11
"11034" "Honduras" 415 7
"11035" "Honduras" 501 3
"11036" "Honduras" 335 3
"11037" "Honduras" 316 1
"11038" "Honduras" 283 14
"11039" "Honduras" 301 12
"11040" "Honduras" 374 12
"11041" "Honduras" 157 8
"11042" "Honduras" 738 2
"11043" "Honduras" 0 0
"11044" "Honduras" 810 4
"11045" "Honduras" 168 7
"11046" "Honduras" 398 12
"11047" "Honduras" 448 8
"11048" "Honduras" 0 0
"11049" "Honduras" 623 7
"11050" "Honduras" 438 4
"11051" "Honduras" 0 0
"11052" "Honduras" 616 1
"11053" "Honduras" 1199 45
"11054" "Honduras" 0 0
"11055" "Honduras" 915 19
"11056" "Honduras" 1147 30
"11057" "Honduras" 170 13
"11058" "Honduras" 225 7
"11059" "Honduras" 29 1
"11060" "Honduras" 424 5
"11061" "Honduras" 1077 6
"11062" "Honduras" 219 8
"11063" "Honduras" 439 44
"11064" "Honduras" 1386 20
"11065" "Honduras" 1002 9
"11066" "Honduras" 756 12
"11067" "Honduras" 1104 9
"11068" "Honduras" 1204 26
"11069" "Honduras" 954 15
"11070" "Honduras" 449 9
"11071" "Honduras" 1095 4
"11072" "Honduras" 604 6
"11073" "Honduras" 827 14
"11074" "Honduras" 1130 23
"11075" "Honduras" 830 15
"11076" "Honduras" 1146 16
"11077" "Honduras" 1138 17
"11078" "Honduras" 1056 2
"11079" "Honduras" 691 6
"11080" "Honduras" 1055 15
"11081" "Honduras" 896 24
"11082" "Honduras" 1127 26
"11083" "Honduras" 985 37
"11084" "Honduras" 1118 26
"11085" "Honduras" 990 17
"11086" "Honduras" 743 18
"11087" "Honduras" 0 0
"11088" "Honduras" 1108 4
"11089" "Honduras" 2152 48
"11090" "Honduras" 1122 7
"11091" "Honduras" 1028 25
"11092" "Honduras" 652 16
"11093" "Honduras" 663 11
"11094" "Honduras" 1167 21
"11095" "Honduras" 871 47
"11096" "Honduras" 862 17
"11097" "Honduras" 887 32
"11098" "Honduras" 669 10
"11099" "Honduras" 764 9
"11100" "Honduras" 383 9
"11101" "Honduras" 812 27
"11102" "Honduras" 744 20
"11103" "Honduras" 857 20
"11104" "Honduras" 721 32
"11105" "Honduras" 772 10
"11106" "Honduras" 418 17
"11107" "Honduras" 600 4
"11108" "Honduras" 642 28
"11109" "Honduras" 810 16
"11110" "Honduras" 947 36
"11111" "Honduras" 749 23
"11112" "Honduras" 668 18
"11113" "Honduras" 843 24
"11114" "Honduras" 550 10
"11115" "Honduras" 681 23
"11116" "Honduras" 773 13
"11117" "Honduras" 342 27
"11118" "Honduras" 477 17
"11119" "Honduras" 0 0
"11120" "Honduras" 443 16
"11121" "Honduras" 709 13
"11122" "Honduras" 514 23
"11123" "Honduras" 265 14
"11124" "Honduras" 934 4
"11125" "Honduras" 985 10
"11126" "Honduras" 741 14
"11127" "Honduras" 664 6
"11128" "Honduras" 445 3
"11129" "Honduras" 648 26
"11130" "Honduras" 590 13
"11131" "Honduras" 756 17
"11132" "Honduras" 525 12
"11133" "Honduras" 561 20
"11134" "Honduras" 574 8
"11135" "Honduras" 478 13
"11136" "Honduras" 871 26
"11137" "Honduras" 751 20
"11138" "Honduras" 790 17
"11139" "Honduras" 663 21
"11140" "Honduras" 853 9
"11141" "Honduras" 678 21
"11142" "Honduras" 445 1
"11143" "Honduras" 515 27
"11144" "Honduras" 539 14
"11145" "Honduras" 529 6
"11146" "Honduras" 683 17
"11147" "Honduras" 0 0
"11148" "Honduras" 416 11
"11149" "Honduras" 489 11
"11150" "Honduras" 505 37
"11151" "Honduras" 1277 5
"11152" "Honduras" 616 17
"11153" "Honduras" 754 12
"11154" "Honduras" 765 51
"11155" "Honduras" 977 4
"11156" "Honduras" 255 34
"11157" "Honduras" 306 57
"11158" "Honduras" 618 12
"11159" "Honduras" 1510 32
"11160" "Honduras" 761 24
"11161" "Honduras" 707 5
"11162" "Honduras" 577 20
"11163" "Honduras" 676 3
"11164" "Honduras" 742 6
"11165" "Honduras" 736 13
"11166" "Honduras" 0 0
"11167" "Honduras" 2415 71
"11168" "Honduras" 868 48
"11169" "Honduras" 0 0
"11170" "Honduras" 1211 46
"11171" "Honduras" 0 0
"11172" "Honduras" 413 52
"11173" "Honduras" 1036 19
"11174" "Honduras" 2720 49
"11175" "Honduras" 1257 20
"11176" "Honduras" 834 37
"11177" "Honduras" 0 0
"11178" "Honduras" 1308 49
"11179" "Honduras" 1358 19
"11180" "Honduras" 1131 53
"11181" "Honduras" 631 63
"11182" "Honduras" 735 83
"11183" "Honduras" 958 32
"11184" "Honduras" 0 0
"11185" "Honduras" 897 48
"11186" "Honduras" 1933 124
"11187" "Honduras" 874 64
"11188" "Honduras" 0 0
"11189" "Honduras" 930 45
"11190" "Honduras" 2042 56
"11191" "Honduras" 755 6
"11192" "Honduras" 797 10
"11193" "Honduras" 771 49
"11194" "Honduras" 924 32
"11195" "Honduras" 1100 42
"11196" "Honduras" 1249 40
"11197" "Honduras" 581 10
"11198" "Honduras" 531 3
"11199" "Honduras" 444 42
"11200" "Honduras" 800 22
"11201" "Honduras" 1007 30
"11202" "Honduras" 676 19
"11203" "Honduras" 852 25
"11204" "Honduras" 501 12
"11205" "Honduras" 0 0
"11206" "Honduras" 1275 57
"11207" "Honduras" 593 26
"11208" "Honduras" 608 24
"11209" "Honduras" 954 12
"11210" "Honduras" 657 39
"11211" "Honduras" 535 6
"11212" "Honduras" 252 19
"11213" "Honduras" 551 14
"11214" "Honduras" 419 39
"11215" "Honduras" 671 27
"11216" "Honduras" 828 8
"11217" "Honduras" 1400 32
"11218" "Honduras" 1379 7
"11219" "Honduras" 654 25
"11220" "Honduras" 387 22
"11221" "Honduras" 1003 21
"11222" "Honduras" 813 17
"11223" "Honduras" 0 0
"11224" "Honduras" 1218 28
"11225" "Honduras" 1979 40
"11226" "Honduras" 747 7
"11227" "Honduras" 319 6
"11228" "Honduras" 923 46
"11229" "Honduras" 546 26
"11230" "Honduras" 1155 35
"11231" "Honduras" 1531 23
"11232" "Honduras" 1279 14
"11233" "Honduras" 0 0
"11234" "Honduras" 703 6
"11235" "Honduras" 1738 58
"11236" "Honduras" 691 25
"11237" "Honduras" 616 25
"11238" "Honduras" 1798 29
"11239" "Honduras" 1744 22
"11240" "Honduras" 940 8
"11241" "Honduras" 1142 40
"11242" "Honduras" 1020 20
"11243" "Honduras" 669 26
"11244" "Honduras" 930 17
"11245" "Honduras" 1111 29
"11246" "Honduras" 972 29
"11247" "Honduras" 776 9
"11248" "Honduras" 499 29
"11249" "Honduras" 698 36
"11250" "Honduras" 1314 32
"11251" "Honduras" 985 35
"11252" "Honduras" 1283 36
"11253" "Honduras" 0 0
"11254" "Honduras" 0 0
"11255" "Honduras" 2347 55
"11256" "Honduras" 1082 25
"11257" "Honduras" 1501 28
"11258" "Honduras" 1188 23
"11259" "Honduras" 1260 36
"11260" "Honduras" 0 0
"11261" "Honduras" 0 0
"11262" "Honduras" 3812 56
"11263" "Honduras" 1240 63
"11264" "Honduras" 1282 45
"11265" "Honduras" 1592 35
"11266" "Honduras" 2550 41
"11267" "Honduras" 0 0
"11268" "Honduras" 0 0
"11269" "Honduras" 3461 68
"11270" "Honduras" 0 0
"11271" "Honduras" 2815 112
"11272" "Honduras" 794 38
"11273" "Honduras" 1755 68
"11274" "Honduras" 0 0
"11275" "Honduras" 0 0
"11276" "Honduras" 0 0
"11277" "Honduras" 3093 82
"11278" "Honduras" 3163 108
"11279" "Honduras" 0 0
"11280" "Honduras" 4043 63
"11281" "Honduras" 0 0
"11282" "Honduras" 0 0
"11283" "Honduras" 3596 67
"11284" "Honduras" 1844 56
"11285" "Honduras" 1950 31
"11286" "Honduras" 0 0
"11287" "Honduras" 3205 67
"11288" "Honduras" 0 0
"11289" "Honduras" 0 0
"11290" "Honduras" 2861 76
"11291" "Honduras" 1681 34
"11292" "Honduras" 0 0
"11293" "Honduras" 2518 98
"11294" "Honduras" 0 0
"11295" "Honduras" 1508 30
"11296" "Honduras" 0 0
"11297" "Honduras" 3359 18
"11298" "Honduras" 0 0
"11299" "Honduras" 1802 110
"11300" "Honduras" 1949 38
"11301" "Honduras" 0 0
"11302" "Honduras" 1299 25
"11303" "Honduras" 0 0
"11304" "Honduras" 2327 58
"11305" "Honduras" 1377 98
"11306" "Honduras" 1383 45
"11307" "Honduras" 0 0
"11308" "Honduras" 1985 95
"11309" "Honduras" 0 0
"11310" "Honduras" 0 0
"11311" "Honduras" 2762 51
"11312" "Honduras" 0 0
"11313" "Honduras" 1329 30
"11314" "Honduras" 0 0
"11315" "Honduras" 1737 52
"11316" "Honduras" 947 39
"11317" "Honduras" 0 0
"11318" "Honduras" 2114 46
"11319" "Honduras" 830 24
"11320" "Honduras" 929 66
"11321" "Honduras" 0 0
"11322" "Honduras" 1490 52
"11323" "Honduras" 0 0
"11324" "Honduras" 0 0
"11325" "Honduras" 89 2
"11326" "Honduras" 2153 74
"11327" "Honduras" 735 22
"11328" "Honduras" 0 0
"11329" "Honduras" 1281 77
"11330" "Honduras" 0 0
"11331" "Honduras" 0 0
"11332" "Honduras" 1049 24
"11333" "Honduras" 330 34
"11334" "Honduras" 376 37
"11335" "Honduras" 0 0
"11336" "Honduras" 0 0
"11337" "Honduras" 0 0
"11338" "Honduras" 1232 61
"11339" "Honduras" 706 35
"11340" "Honduras" 463 20
"11341" "Honduras" 430 19
"11342" "Honduras" 0 0
"11343" "Honduras" 318 13
"11344" "Honduras" 0 0
"11345" "Honduras" 0 0
"11346" "Honduras" 1027 51
"11347" "Honduras" 0 0
"11348" "Honduras" 383 23
"11349" "Honduras" 249 12
"11350" "Honduras" 310 9
"11351" "Honduras" 0 0
"11352" "Honduras" 0 0
"11353" "Honduras" 635 19
"11354" "Honduras" 0 0
"11355" "Honduras" 430 25
"11356" "Honduras" 0 0
"11357" "Honduras" 168 4
"11358" "Honduras" 0 0
"11359" "Honduras" 0 0
"11360" "Honduras" 496 34
"11361" "Honduras" 106 11
"11362" "Honduras" 0 0
"11363" "Honduras" 298 24
"11364" "Honduras" 0 0
"11365" "Honduras" 0 0
"11366" "Honduras" 314 4
"11367" "Honduras" 81 23
"11368" "Honduras" 0 0
"11369" "Honduras" 165 14
"11370" "Honduras" 0 0
"11371" "Honduras" 32 1
"11372" "Honduras" 94 2
"11373" "Honduras" 135 9
"11374" "Honduras" 0 0
"11375" "Honduras" 191 11
"11376" "Honduras" 0 0
"11377" "Honduras" 127 15
"11378" "Honduras" 0 0
"11379" "Honduras" 0 0
"11380" "Honduras" 107 6
"11381" "Honduras" 0 0
"11382" "Honduras" 185 8
"11383" "Honduras" 0 0
"11384" "Honduras" 147 1
"11385" "Honduras" 0 0
"11386" "Honduras" 0 0
"11387" "Honduras" 0 0
"11388" "Honduras" 0 0
"11389" "Honduras" 0 0
"11390" "Honduras" 0 0
"11391" "Honduras" 392 10
"11392" "Honduras" 0 0
"11393" "Honduras" 0 0
"11394" "Honduras" 0 0
"11395" "Honduras" 0 0
"11396" "Honduras" 0 0
"11397" "Honduras" 172 3
"11398" "Honduras" 0 0
"11399" "Honduras" 0 0
"11400" "Honduras" 0 0
"11401" "Honduras" 192 8
"11402" "Honduras" 0 0
"11403" "Honduras" 70 0
"11404" "Honduras" 0 0
"11405" "Honduras" 0 0
"11406" "Honduras" 0 0
"11407" "Honduras" 0 0
"11408" "Honduras" 0 0
"11409" "Honduras" 0 0
"11410" "Honduras" 0 0
"11411" "Honduras" 0 0
"11412" "Honduras" 0 0
"11413" "Honduras" 388 6
"11414" "Honduras" 0 0
"11415" "Honduras" 203 2
"11416" "Honduras" 126 2
"11417" "Honduras" 0 0
"11418" "Honduras" 0 0
"11419" "Honduras" 0 0
"11420" "Honduras" 0 0
"11421" "Honduras" 0 0
"11422" "Honduras" 0 0
"11423" "Honduras" 0 0
"11424" "Honduras" 0 0
"11425" "Honduras" 0 0
"11426" "Honduras" 0 0
"11427" "Honduras" 1852 10
"11428" "Honduras" 0 0
"11429" "Honduras" 0 0
"11430" "Honduras" 1186 6
"11431" "Honduras" 0 0
"11432" "Honduras" 0 0
"11433" "Honduras" 0 0
"11434" "Honduras" 0 0
"11435" "Honduras" 0 0
"11436" "Honduras" 2922 6
"11437" "Honduras" 602 2
"11438" "Honduras" 0 0
"11439" "Honduras" 1551 11
"11440" "Honduras" 0 0
"11441" "Honduras" 0 0
"11442" "Honduras" 0 0
"11443" "Honduras" 0 0
"11444" "Honduras" 3630 30
"11445" "Honduras" 0 0
"11446" "Honduras" 729 14
"11447" "Honduras" 0 0
"11448" "Honduras" 0 0
"11449" "Honduras" 0 0
"11450" "Honduras" 0 0
"11451" "Honduras" 0 0
"11452" "Honduras" 0 0
"11453" "Honduras" 0 0
"11454" "Honduras" 0 0
"11455" "Honduras" 0 0
"11456" "Honduras" 0 0
"11457" "Honduras" 0 0
"11458" "Honduras" 0 0
"11459" "Honduras" 0 0
"11460" "Honduras" 0 0
